sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
infection skin tear (R) shoulder,infection skin tear (R) shoulder,11,,0.54,UNCHECKED,UNREVIEWED,,0,4297782,Skin structure of shoulder,Spec Anatomic Site,MAPS_TO,,<auto>,1692963871421,
perianal abscess L buttock,perianal abscess L buttock,3,,0.55,UNCHECKED,UNREVIEWED,,0,4263335,Buttock structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963871483,
Cuboid Bone,Cuboid Bone,45,,0.89,UNCHECKED,UNREVIEWED,,0,4215753,Bone structure of cuboid,Spec Anatomic Site,MAPS_TO,,<auto>,1692963871546,
T8 flank,T8 flank,1,,0.50,UNCHECKED,UNREVIEWED,,0,4242421,Flank structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963871686,
Muscle,Muscle,45,,1.00,UNCHECKED,UNREVIEWED,,0,4325458,Muscle structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963871999,
discolouration to nail,discolouration to nail,1,,0.36,UNCHECKED,UNREVIEWED,,0,4232330,Structure of hyponychium,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872046,
surgical site back,surgical site back,1,,0.38,UNCHECKED,UNREVIEWED,,0,4282328,Structure of surgical neck of humerus,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872077,
Nephrostomy Drain,Nephrostomy Drain,535,,0.56,FLAGGED,EQUAL,vvcb,1692971158047,4039962,Pronephric structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872264,
Left leg above ankel front of shin,Left leg above ankel front of shin,12,,0.43,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872311,
L toe nail bed,L toe nail bed,11,,0.83,UNCHECKED,UNREVIEWED,,0,4209864,Nail bed structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872358,
right first toe nail,right first toe nail,3,,0.68,UNCHECKED,UNREVIEWED,,0,37303970,Structure of nail bed of great toe of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963872748,
episiotomy scar,episiotomy scar,45,,0.33,UNCHECKED,UNREVIEWED,,0,4026776,Structure of lamina episcleralis,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873076,
left breast ?thrush,left breast ?thrush,1,,0.46,UNCHECKED,UNREVIEWED,,0,4197399,Left breast structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873123,
Hallux,Hallux,530,,1.00,APPROVED,EQUAL,vvcb,1692971160845,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873139,
Wound R elbow,Wound R elbow,12,,0.63,UNCHECKED,UNREVIEWED,,0,4027910,Elbow region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873170,
from j peg site,from j peg site,1,,0.18,UNCHECKED,UNREVIEWED,,0,4132645,Donor site,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873264,
"deroofed blister, surrounding eryth","deroofed blister, surrounding eryth",1,,0.34,UNCHECKED,UNREVIEWED,,0,4280081,Optic nerve sheath structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873357,
"oozing lesion, lower abdo","oozing lesion, lower abdo",11,,0.56,UNCHECKED,UNREVIEWED,,0,4098444,Lower abdomen structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873482,
right toenail,right toenail,45,,0.56,UNCHECKED,UNREVIEWED,,0,4008238,Structure of right thigh,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873935,
yellow nails,yellow nails,12,,0.45,UNCHECKED,UNREVIEWED,,0,4306389,Yellow fat,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873935,
all toes affected,all toes affected,3,,0.59,UNCHECKED,UNREVIEWED,,0,37117125,Affected area,Spec Anatomic Site,MAPS_TO,,<auto>,1692963873967,
Skin- arms,Skin- arms,1,,0.49,UNCHECKED,UNREVIEWED,,0,4219601,Skin structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874216,
Peripheral vein - femoral,Peripheral vein - femoral,524,,0.73,FLAGGED,EQUAL,vvcb,1692971169406,44812372,Peripheral vein,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874357,
Groin swab (Rash),Groin swab (Rash),1,,0.36,UNCHECKED,UNREVIEWED,,0,4098586,Inguinal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874466,
l HAND,l HAND,45,,0.63,UNCHECKED,UNREVIEWED,,0,4310976,Hand structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874544,
"nail bed of second toes, left foot","nail bed of second toes, left foot",1,,0.72,UNCHECKED,UNREVIEWED,,0,4057559,Structure of nail bed of second toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874607,
abdo wound Q.Inf dehissed,abdo wound Q.Inf dehissed,11,,0.23,UNCHECKED,UNREVIEWED,,0,4087695,Killian's dehiscence,Spec Anatomic Site,MAPS_TO,,<auto>,1692963874607,
vaginal wound.,vaginal wound.,1,,0.49,UNCHECKED,UNREVIEWED,,0,4296022,Vaginal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875028,
Mandible,Mandible,520,,1.00,APPROVED,EQUAL,vvcb,1692971176611,4240393,Bone structure of mandible,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875185,
little toe nail of the right foot,little toe nail of the right foot,3,,0.65,UNCHECKED,UNREVIEWED,,0,37219204,Structure of nail root of toe of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875419,
Labia majora,Labia majora,45,,0.68,UNCHECKED,UNREVIEWED,,0,4085425,Structure of anterior commissure of labia majora,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875544,
post op c section wound,post op c section wound,12,,0.29,UNCHECKED,UNREVIEWED,,0,37396997,Structure of posterior section of prostate,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875559,
"Leg ulcer, Q. any inf?","Leg ulcer, Q. any inf?",1,,0.14,UNCHECKED,UNREVIEWED,,0,4004187,"Ureter and ureter, CS",Spec Anatomic Site,MAPS_TO,,<auto>,1692963875731,
Rt Nose,Rt Nose,517,,0.63,APPROVED,EQUAL,vvcb,1692971181156,4164276,Nasal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875778,
left hand skin tear,left hand skin tear,11,,0.66,UNCHECKED,UNREVIEWED,,0,4309650,Structure of left hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875825,
? fungal toe nail- right foot,? fungal toe nail- right foot,1,,0.50,UNCHECKED,UNREVIEWED,,0,37219204,Structure of nail root of toe of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875934,
Wound on sacrum,Wound on sacrum,1,,0.64,UNCHECKED,UNREVIEWED,,0,44783588,Structure of sacral vertebral column,Spec Anatomic Site,MAPS_TO,,<auto>,1692963875966,
left groin abscess,left groin abscess,45,,0.45,UNCHECKED,UNREVIEWED,,0,4098586,Inguinal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963876653,
Oropharyngeal,Oropharyngeal,515,,0.83,FLAGGED,EQUAL,vvcb,1692971184765,4001030,Pharyngeal part,Spec Anatomic Site,MAPS_TO,,<auto>,1692963876684,
top of right foot,top of right foot,12,,0.79,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963876684,
left hand fingernail clippings,left hand fingernail clippings,3,,0.48,UNCHECKED,UNREVIEWED,,0,4309650,Structure of left hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692963876778,
wound to R Shin,wound to R Shin,1,,0.42,UNCHECKED,UNREVIEWED,,0,4300070,Shin structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963876793,
Nails black and also rough,Nails black and also rough,1,,0.29,UNCHECKED,UNREVIEWED,,0,4304940,Structure of nail root,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877184,
wound to pre tibial area,wound to pre tibial area,1,,0.51,UNCHECKED,UNREVIEWED,,0,37112318,Entire tibial artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877199,
LSCS,LSCS,503,,0.37,APPROVED,EQUAL,vvcb,1692971185671,4151149,Oropharyngeal structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971185046,
wound swab rule out infection,wound swab rule out infection,11,,0.16,UNCHECKED,UNREVIEWED,,0,4126804,Inferior rectus tendon,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877402,
L ear canal,L ear canal,45,,0.55,UNCHECKED,UNREVIEWED,,0,4145453,Anal canal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877652,
wund discharge,wund discharge,1,,0.25,UNCHECKED,UNREVIEWED,,0,4312458,Bone structure of ischium,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877699,
abscess/cyst on neck,abscess/cyst on neck,3,,0.33,UNCHECKED,UNREVIEWED,,0,4260843,Neck structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877746,
ear infection,ear infection,12,,0.50,UNCHECKED,UNREVIEWED,,0,37399302,Cephalometric molar inferius point,Spec Anatomic Site,MAPS_TO,,<auto>,1692963877761,
Rt Pleural,Rt Pleural,502,,0.81,APPROVED,EQUAL,vvcb,1692971190220,4150673,Pleural structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878043,
upper abdo wound,upper abdo wound,11,,0.65,UNCHECKED,UNREVIEWED,,0,4213724,Upper abdomen structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878339,
right 2nd toe -foot,right 2nd toe -foot,1,,0.42,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878386,
intertrigo lower abdomen,intertrigo lower abdomen,1,,0.71,UNCHECKED,UNREVIEWED,,0,4098444,Lower abdomen structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878386,
bone tissue,bone tissue,45,,1.00,UNCHECKED,UNREVIEWED,,0,4151146,Bone (tissue) structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878480,
Lt Nose,Lt Nose,496,,0.59,APPROVED,EQUAL,vvcb,1692971193124,4164276,Nasal structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971192619,
toenail - left,toenail - left,3,,0.47,UNCHECKED,UNREVIEWED,,0,37219203,Structure of nail root of toe of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963878652,
bile from drainage site,bile from drainage site,1,,0.50,UNCHECKED,UNREVIEWED,,0,37219336,Entire venous drainage from and within uterus,Spec Anatomic Site,MAPS_TO,,<auto>,1692963879011,
Left hand index finger paronychia,Left hand index finger paronychia,12,,0.49,UNCHECKED,UNREVIEWED,,0,36695613,Structure of left index finger,Spec Anatomic Site,MAPS_TO,,<auto>,1692963879183,
discharging cyst,discharging cyst,11,,0.34,UNCHECKED,UNREVIEWED,,0,4299255,Structure of free margin of eyelid,Spec Anatomic Site,MAPS_TO,,<auto>,1692963879308,
nails foot,nails foot,3,,0.51,UNCHECKED,UNREVIEWED,,0,4211098,Foot structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963879432,
Lower Thigh,Lower Thigh,44,,0.55,UNCHECKED,UNREVIEWED,,0,4141327,Upper thigh (surface region),Spec Anatomic Site,MAPS_TO,,<auto>,1692963879464,
Rt Temple,Rt Temple,495,,0.56,APPROVED,EQUAL,vvcb,1692971223733,42872729,Structure of temporal region,Spec Anatomic Site,MAPS_TO,,vvcb,1692971223060,
Left big toe and small toe,Left big toe and small toe,1,,0.61,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963879807,
infected tattoo,infected tattoo,12,,0.32,UNCHECKED,UNREVIEWED,,0,37117125,Affected area,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880182,
Sup Prep,Sup Prep,11,,0.33,UNCHECKED,UNREVIEWED,,0,4052517,Structure of subtendinous prepatellar bursa,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880182,
"c section scar, abdomen","c section scar, abdomen",1,,0.58,UNCHECKED,UNREVIEWED,,0,37303867,Abdomen,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880198,
Upper Arm,Upper Arm,494,,1.00,APPROVED,EQUAL,vvcb,1692971230402,4165266,Upper arm structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971229862,
discolouration and thickening of rt,discolouration and thickening of rt,1,,0.19,UNCHECKED,UNREVIEWED,,0,4183296,Structure of tendon and tendon sheath of fourth toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880354,
Base of Tongue,Base of Tongue,44,,1.00,UNCHECKED,UNREVIEWED,,0,4169910,Structure of root of tongue,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880385,
right foot large toe,right foot large toe,3,,0.76,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880573,
itchy vulva,itchy vulva,1,,0.63,UNCHECKED,UNREVIEWED,,0,4166066,Vulval structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963880588,
"R foot, big toenail","R foot, big toenail",1,,0.53,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881182,
right temple,right temple,44,,0.68,UNCHECKED,UNREVIEWED,,0,4299930,Right temporal lobe structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881260,
skin swab,skin swab,493,,0.54,APPROVED,EQUAL,vvcb,1692971243577,4219601,Skin structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881307,
rt upper aspect of buttock,rt upper aspect of buttock,11,,0.59,UNCHECKED,UNREVIEWED,,0,4263335,Buttock structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881463,
toe nail /big toe,toe nail /big toe,3,,0.47,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881556,
Abdominoplasty wound,Abdominoplasty wound,1,,0.45,UNCHECKED,UNREVIEWED,,0,4146510,Structure of embryonic testis,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881713,
fungal nail toes - right foot,fungal nail toes - right foot,1,,0.61,UNCHECKED,UNREVIEWED,,0,37219110,Structure of all toes of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881713,
laying openfistula rectum?infection,laying openfistula rectum?infection,12,,0.22,UNCHECKED,UNREVIEWED,,0,4112705,Entire inferior rectus,Spec Anatomic Site,MAPS_TO,,<auto>,1692963881884,
nb,nb,44,,0.22,UNCHECKED,UNREVIEWED,,0,4140206,Reed-Sternberg cell,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882056,
r leg,r leg,493,,0.68,APPROVED,EQUAL,vvcb,1692971241795,4138674,Structure of right lower leg,Spec Anatomic Site,MAPS_TO,,vvcb,1692971241087,
left thigh ?tinea,left thigh ?tinea,1,,0.56,UNCHECKED,UNREVIEWED,,0,4264018,Structure of left thigh,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882165,
fungal nail foot,fungal nail foot,3,,0.55,UNCHECKED,UNREVIEWED,,0,4040826,Structure of lateral nail fold,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882509,
ulcer lt ankle,ulcer lt ankle,1,,0.67,UNCHECKED,UNREVIEWED,,0,4142359,Ankle region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882665,
"left foot, toes","left foot, toes",1,,0.72,UNCHECKED,UNREVIEWED,,0,4320144,Structure of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882790,
sore on face,sore on face,12,,0.55,UNCHECKED,UNREVIEWED,,0,4100355,Structure of center of face,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882837,
??cellulitic lesion to right leg,??cellulitic lesion to right leg,11,,0.47,UNCHECKED,UNREVIEWED,,0,4268743,Structure of right lower limb,Spec Anatomic Site,MAPS_TO,,<auto>,1692963882837,
left leg ulcer,left leg ulcer,484,,0.63,APPROVED,EQUAL,vvcb,1692971252264,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,vvcb,1692971251773,
peg site swab,peg site swab,44,,0.24,UNCHECKED,UNREVIEWED,,0,4132645,Donor site,Spec Anatomic Site,MAPS_TO,,<auto>,1692963883009,
possible fungal finger nails,possible fungal finger nails,1,,0.36,UNCHECKED,UNREVIEWED,,0,4348731,Structure of nail bed of finger,Spec Anatomic Site,MAPS_TO,,<auto>,1692963883415,
L / R Great toe,L / R Great toe,1,,0.68,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963883555,
PEG,PEG,44,,0.40,UNCHECKED,UNREVIEWED,,0,4057845,Entire odontoid process of axis,Spec Anatomic Site,MAPS_TO,,<auto>,1692963883680,
?fungal infection right great toe m,?fungal infection right great toe m,3,,0.56,UNCHECKED,UNREVIEWED,,0,37109849,Structure of right great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884086,
Infected nipple piercing,Infected nipple piercing,12,,0.52,UNCHECKED,UNREVIEWED,,0,4082856,Nipple structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884149,
Lt Leg Lateral,Lt Leg Lateral,480,,0.35,APPROVED,EQUAL,vvcb,1692971256014,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,vvcb,1692971255327,
swab from incision wound,swab from incision wound,11,,0.29,UNCHECKED,UNREVIEWED,,0,4320045,Structure of premaxillary bone,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884258,
spots and boils on body,spots and boils on body,1,,0.31,UNCHECKED,UNREVIEWED,,0,4123604,Tonsil and adenoid structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884274,
nail clipping right toe,nail clipping right toe,1,,0.47,UNCHECKED,UNREVIEWED,,0,35632353,Nail bed of right thumb,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884461,
?onychomycosis,?onychomycosis,44,,0.37,UNCHECKED,UNREVIEWED,,0,4232330,Structure of hyponychium,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884539,
skin scaping for ? fungal infection,skin scaping for ? fungal infection,1,,0.26,UNCHECKED,UNREVIEWED,,0,4182240,Skin structure of scalp,Spec Anatomic Site,MAPS_TO,,<auto>,1692963884945,
Supprep Glans Penis,Supprep Glans Penis,3,,0.63,UNCHECKED,UNREVIEWED,,0,4247281,Glans penis structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885023,
Ureteric,Ureteric,480,,0.85,APPROVED,EQUAL,vvcb,1692971258326,4337115,Ureteric structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885102,
R eye,R eye,44,,0.65,UNCHECKED,UNREVIEWED,,0,4191508,Upper eyelid structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885289,
skin srapping left shin,skin srapping left shin,1,,0.46,UNCHECKED,UNREVIEWED,,0,4106426,Skin structure of shin,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885414,
left breast/nipple,left breast/nipple,1,,0.51,UNCHECKED,UNREVIEWED,,0,4197399,Left breast structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885414,
lt great toe discharge beneath nail,lt great toe discharge beneath nail,11,,0.48,UNCHECKED,UNREVIEWED,,0,4057558,Structure of nail bed of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963885773,
Rt Tibia,Rt Tibia,477,,0.82,APPROVED,EQUAL,vvcb,1692971265279,4054327,Bone structure of tibia,Spec Anatomic Site,MAPS_TO,,vvcb,1692971264701,
rt medial side of leg- infected ulcer,rt medial side of leg- infected ulcer,12,,0.29,UNCHECKED,UNREVIEWED,,0,4068843,Structure of medial surface of lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886054,
Lower Breast,Lower Breast,44,,0.62,UNCHECKED,UNREVIEWED,,0,4028235,Lower body structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886351,
fungal toe nail?,fungal toe nail?,1,,0.38,UNCHECKED,UNREVIEWED,,0,602986,Entire nail plate of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886445,
L little toe (respresentative),L little toe (respresentative),3,,0.58,UNCHECKED,UNREVIEWED,,0,4220655,Fifth toe structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886570,
Rt.foot ulcer - between 4th.,Rt.foot ulcer - between 4th.,1,,0.26,UNCHECKED,UNREVIEWED,,0,4219644,Structure of skin between great toe and second toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886694,
TOES,TOES,462,,0.78,APPROVED,EQUAL,vvcb,1692971273686,4106395,Toe structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971273248,
pus from foot wound,pus from foot wound,11,,0.39,UNCHECKED,UNREVIEWED,,0,4211098,Foot structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886929,
from anterior part of episiotomy sc,from anterior part of episiotomy sc,1,,0.42,UNCHECKED,UNREVIEWED,,0,44783521,Structure of anterior part of scrotum,Spec Anatomic Site,MAPS_TO,,<auto>,1692963886960,
rt axillary abscess pus,rt axillary abscess pus,12,,0.52,UNCHECKED,UNREVIEWED,,0,4283592,Structure of left axillary artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887007,
right heal,right heal,44,,0.75,UNCHECKED,UNREVIEWED,,0,4302584,Structure of right hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887101,
rt heel ulcer,rt heel ulcer,1,,0.50,UNCHECKED,UNREVIEWED,,0,4298558,Heel structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887600,
? fungal nail great left toe,? fungal nail great left toe,1,,0.49,UNCHECKED,UNREVIEWED,,0,36695611,Structure of nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887663,
gt toe right foot,gt toe right foot,3,,0.71,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887725,
r hand- scratch,r hand- scratch,11,,0.23,UNCHECKED,UNREVIEWED,,0,4310976,Hand structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887772,
LSCS wound,LSCS wound,44,,0.26,UNCHECKED,UNREVIEWED,,0,4349134,Intervertebral discal level,Spec Anatomic Site,MAPS_TO,,<auto>,1692963887897,
Left seocnd nail,Left seocnd nail,1,,0.31,UNCHECKED,UNREVIEWED,,0,35632352,Structure of nail bed of left thumb,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888053,
Central line - Hickman - Dual lumen - white,Central line - Hickman - Dual lumen - white,462,,0.27,FLAGGED,EQUAL,vvcb,1692971266514,4216090,Structure of anal intersphincteric groove,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888116,
left inner maleolus ulcer,left inner maleolus ulcer,12,,0.51,UNCHECKED,UNREVIEWED,,0,4250511,Left inner ear structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888209,
Nasolabial,Nasolabial,11,,0.80,UNCHECKED,UNREVIEWED,,0,4183683,Nasolabial sulcus structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888600,
belly button leaking,belly button leaking,1,,0.46,UNCHECKED,UNREVIEWED,,0,4318817,Skin structure of buttock,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888694,
umblicus,umblicus,43,,0.57,UNCHECKED,UNREVIEWED,,0,4300066,Umbilical structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888709,
navel,navel,456,,0.33,UNCHECKED,UNREVIEWED,,0,4097446,Navicular cell,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888787,
erythromycin,erythromycin,1,,0.61,UNCHECKED,UNREVIEWED,,0,4223658,Erythroblast,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888850,
Skin scrapings from buttocks,Skin scrapings from buttocks,3,,0.57,UNCHECKED,UNREVIEWED,,0,4318817,Skin structure of buttock,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888912,
"R big toe, L feet toes ? fungal inf","R big toe, L feet toes ? fungal inf",1,,0.33,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963888959,
swab to right leg above ankle.,swab to right leg above ankle.,12,,0.51,UNCHECKED,UNREVIEWED,,0,4283074,Structure of right ankle,Spec Anatomic Site,MAPS_TO,,<auto>,1692963889318,
left eye,left eye,454,,1.00,APPROVED,EQUAL,vvcb,1692971290191,4232319,Left eye structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963889584,
Right breast I+D open wound,Right breast I+D open wound,11,,0.43,UNCHECKED,UNREVIEWED,,0,4248990,Right breast structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963889834,
Rt Ext Auditory Meatus,Rt Ext Auditory Meatus,43,,0.76,UNCHECKED,UNREVIEWED,,0,4223398,External auditory canal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963889927,
left side / all nails on left foot,left side / all nails on left foot,1,,0.54,UNCHECKED,UNREVIEWED,,0,4320144,Structure of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890068,
"toe nails, repeated. On terbenafine","toe nails, repeated. On terbenafine",1,,0.27,UNCHECKED,UNREVIEWED,,0,602986,Entire nail plate of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890318,
Spot adjacent to Lt eye,Spot adjacent to Lt eye,12,,0.48,UNCHECKED,UNREVIEWED,,0,4042321,Cardiac perivalvular structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890349,
Toe and nail fungal infection,Toe and nail fungal infection,3,,0.37,UNCHECKED,UNREVIEWED,,0,4040826,Structure of lateral nail fold,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890365,
great toe nails discoloured,great toe nails discoloured,1,,0.50,UNCHECKED,UNREVIEWED,,0,36695635,Entire nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890443,
Umbilical swab,Umbilical swab,450,,0.59,APPROVED,EQUAL,vvcb,1692971300139,4300066,Umbilical structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971299579,
hand swab,hand swab,43,,0.36,UNCHECKED,UNREVIEWED,,0,4310976,Hand structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963890942,
"great toe nail, ? fungal","great toe nail, ? fungal",1,,0.39,UNCHECKED,UNREVIEWED,,0,36695635,Entire nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891114,
toes- ?fungal,toes- ?fungal,3,,0.27,UNCHECKED,UNREVIEWED,,0,4314878,Structure of all toes,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891224,
ulcer at the bottom of the righttoe,ulcer at the bottom of the righttoe,11,,0.35,UNCHECKED,UNREVIEWED,,0,4018507,Entire right thigh,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891302,
Lt Side of Face,Lt Side of Face,449,,0.76,APPROVED,EQUAL,vvcb,1692971316310,4306476,Structure of left side of face,Spec Anatomic Site,MAPS_TO,,vvcb,1692971315452,
axilla mrsa screen,axilla mrsa screen,1,,0.46,UNCHECKED,UNREVIEWED,,0,4238919,Axillary region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891614,
itchy dry skin all over body,itchy dry skin all over body,1,,0.45,UNCHECKED,UNREVIEWED,,0,4353020,Skin over ball of foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891848,
Bilateral toe nails,Bilateral toe nails,43,,0.59,UNCHECKED,UNREVIEWED,,0,4239701,Bilateral palatine tonsils,Spec Anatomic Site,MAPS_TO,,<auto>,1692963891989,
sinus,sinus,448,,0.78,APPROVED,EQUAL,vvcb,1692971321818,4051578,Nasal sinus structure,Spec Anatomic Site,MAPS_TO,,vvcb,1692971321389,
