sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:kardex_name,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
6549,Cervical Spine MRI,4065,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682609491750,4082840,MRI of cervical spine,Procedure,MAPS_TO,,vvcb,1682609491375,
12127,Wrist MRI,2130,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682672619255,4086401,MRI of wrist,Procedure,MAPS_TO,,vvcb,1682672618842,
9027,Rad Miscellaneous Nuclear Medicine,2,,Radiology,0.62,FLAGGED,EQUAL,vvcb,1683035761700,4155794,Nuclear medicine procedure,Procedure,MAPS_TO,,<auto>,1682607058188,
12153,Tube Placement Gastostomy to Gastrojuenostomy IR,54,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682672184241,4019015,Placement of gastrostomy tube,Procedure,MAPS_TO,,<auto>,1682607058203,
12673,Cerebral Angiogram NIR,4055,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682673749477,4345948,Cerebral four vessel angiogram,Procedure,MAPS_TO,,<auto>,1682607058282,
452,Neck Soft Tissue DX,2072,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682669185396,4058928,Neck soft tissue X-ray,Procedure,MAPS_TO,,<auto>,1682607058297,
9128,Venacavagram IR,2,,Radiology,0.35,APPROVED,EQUAL,vvcb,1682672513557,4195917,Venography of vena cava,Procedure,MAPS_TO,,<auto>,1682607058391,
6469,Lymphoscintigraphy NM,54,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682668844127,4060609,Radioisotope scan of lymphatic system,Procedure,MAPS_TO,,<auto>,1682607058438,
6399,Barium Meal DX,3939,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682608975697,4346067,Barium meal,Procedure,MAPS_TO,,<auto>,1682607058453,
11798,Skeletal Survey DX,2064,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682671064262,4167021,"Radiologic examination, osseous survey, complete",Procedure,MAPS_TO,,<auto>,1682607058516,
6482,Thyroid US,3936,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682672129764,4083110,US scan of thyroid,Procedure,MAPS_TO,,vvcb,1682672129294,
7664,Upper Extremity MRA,53,,Radiology,0.57,APPROVED,EQUIVALENT,vvcb,1683208992359,46271449,Magnetic resonance angiography of vascular structure of upper limb,Procedure,MAPS_TO,,vvcb,1683208991343,
6412,Sacroiliac Joints DX,2061,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682670328639,4266058,Diagnostic radiography of sacroiliac joints,Procedure,MAPS_TO,,vvcb,1682670328233,
18884,US Guided Guidewire Magseed Insertion,2,,Radiology,0.53,UNCHECKED,UNREVIEWED,,0,4198783,Insertion of guide wire into breast using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607058735,
456,Oscalcis DX,3892,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682669603944,4296081,Diagnostic radiography of calcaneus,Procedure,MAPS_TO,,vvcb,1682669603523,
5301,Pleural Aspiration IR,53,,Radiology,0.89,APPROVED,EQUIVALENT,vvcb,1683207369733,46270831,Imaging guided percutaneous drainage of pleura,Procedure,MAPS_TO,,vvcb,1683207368670,
486,Sacroiliac Joints DX,2053,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682670329467,4266058,Diagnostic radiography of sacroiliac joints,Procedure,MAPS_TO,,vvcb,1682670329045,
16378,MR Head Spectroscopy,2,,Radiology,0.82,APPROVED,EQUAL,vvcb,1682675080521,4084305,Magnetic resonance spectroscopy of head,Procedure,MAPS_TO,,<auto>,1682607059157,
5411,NM HX (IE2N),2026,,Radiology,0.18,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669488943,
12302,Fluoroscopic guided injection,3826,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682610296401,4333609,Injection using fluoroscopic guidance,Procedure,MAPS_TO,,<auto>,1682607059422,
12452,Transcranial Doppler US,2,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682672162079,4330519,Transcranial doppler ultrasonography,Procedure,MAPS_TO,,<auto>,1682607059453,
13050,CT Cardiac Coronary Artery Calcium Scoring,52,,Radiology,0.50,APPROVED,EQUAL,vvcb,1682673999716,4138773,Cardiac computed tomography for calcium scoring,Procedure,MAPS_TO,,<auto>,1682607059610,
13048,CT Cardiac Angiography Coronary,2005,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682673994012,4142645,Coronary angiography,Procedure,MAPS_TO,,vvcb,1682673993356,
12895,Cardiac Scan Assessment  NM,3745,,Radiology,0.51,APPROVED,EQUAL,vvcb,1682673787697,4314723,Cardiac assessment,Procedure,MAPS_TO,,<auto>,1682607059719,
12524,A&E Dental Investigations,2,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682679368884,4045893,Oral examination,Procedure,MAPS_TO,,vvcb,1682672804011,
345,Chest US,1995,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682674797218,4093436,Ultrasonography of thorax,Procedure,MAPS_TO,,vvcb,1682674796678,
6467,Bone Scan NM(retired),52,,Radiology,0.42,APPROVED,EQUAL,vvcb,1682609077792,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,<auto>,1682607060141,
2806,Fistulogram IR,3709,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682610288839,604995,Fistulography with contrast,Procedure,MAPS_TO,,<auto>,1682607060219,
13191,Cardiac Pressure Wire & PCI IR,2,,Radiology,0.41,APPROVED,EQUIVALENT,vvcb,1683212373893,4197753,Insertion of cardiac pressure wire using fluoroscopic guidance,Procedure,MAPS_TO,,<auto>,1682607060235,
6560,Parotids CT,51,,Radiology,0.47,APPROVED,EQUAL,vvcb,1682670062293,4082877,CT parotid gland,Procedure,MAPS_TO,,vvcb,1682670061715,
509,Skull DX,3661,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682671578206,4184771,X-ray of skull,Procedure,MAPS_TO,,vvcb,1682671577777,
6474,Cardiac Imaging Resting NM,1956,,Radiology,0.51,APPROVED,EQUIVALENT,vvcb,1683035222299,4181752,Cardiac flow imaging,Procedure,MAPS_TO,,<auto>,1682607060438,
13374,Radium 223 Treatment NM,2,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682670232256,45763838,Radium 223 brachytherapy,Procedure,MAPS_TO,,<auto>,1682607060469,
12462,Cerebral IVM IR,51,,Radiology,0.41,UNCHECKED,UNREVIEWED,,0,4190387,Radioisotope brain imaging,Procedure,MAPS_TO,,<auto>,1682607060469,
11528,NM HX (IE4N),3651,,Radiology,0.17,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669496315,
6403,Pyelogram DX,1954,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682675215867,4226692,Retrograde pyelogram,Procedure,MAPS_TO,,<auto>,1682607060610,
13426,Brain MRI (New o_Profile),2,,Radiology,0.35,APPROVED,EQUAL,vvcb,1682609103042,37311324,MRI of brain,Procedure,MAPS_TO,,<auto>,1682607060704,
5144,Hip MRI,1891,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682610651406,4082715,MRI of hip,Procedure,MAPS_TO,,vvcb,1682610650906,
2847,Lung Scan NM,3617,,Radiology,0.40,APPROVED,EQUAL,vvcb,1682679668276,4058460,Isotope static scan lung,Procedure,MAPS_TO,,<auto>,1682607060719,
12084,Myelogram Lumbar Spine CT,49,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682669058300,4083222,CT myelogram of lumbar region,Procedure,MAPS_TO,,vvcb,1682669057862,
469,Pyelogram DX,3617,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682675214304,4226692,Retrograde pyelogram,Procedure,MAPS_TO,,<auto>,1682607061157,
11340,HX CT (IACY),2,,Radiology,0.21,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607358926,
6401,ERCP+ IR,1869,,Radiology,0.53,APPROVED,EQUAL,vvcb,1682610152946,4304943,Endoscopic retrograde cholangiopancreatography,Procedure,MAPS_TO,,<auto>,1682607061203,
15891,A&E Urinalysis,49,,Radiology,0.26,APPROVED,EQUAL,vvcb,1682608495911,4055811,Urine examination,Procedure,MAPS_TO,,vvcb,1682608495326,
5173,DaTSCAN NM,3577,,Radiology,0.25,APPROVED,EQUAL,vvcb,1682674265653,4013967,CT with intravenous contrast,Procedure,MAPS_TO,,vvcb,1682674265122,
11351,US HX (RCDN),2,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672387972,
12110,Forearm CT,49,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682610373949,4086257,CT of forearm,Procedure,MAPS_TO,,vvcb,1682610373637,
487,Sacrum and Coccyx DX,1854,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682670337733,4222919,Radiography of sacrococcygeal spine,Procedure,MAPS_TO,,vvcb,1682670337296,
11359,US HX (TBDN),2,,Radiology,0.21,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672408613,
12453,Transcranial Doppler US,3565,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682672161733,4330519,Transcranial doppler ultrasonography,Procedure,MAPS_TO,,<auto>,1682607061532,
11849,Brainlab Stereo MRI,48,,Radiology,0.37,APPROVED,EQUAL,vvcb,1682674900238,37311324,MRI of brain,Procedure,MAPS_TO,,vvcb,1682674899769,
11375,DX HX (CFDN),2,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609811942,
2779,Gated Cardiac Study NM,1831,,Radiology,0.58,APPROVED,EQUIVALENT,vvcb,1682674475202,40489923,Gated computed tomography of heart with contrast,Procedure,MAPS_TO,,vvcb,1682674474785,
12529,Groin US,3485,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682674541671,40488344,CT of inguinal region,Procedure,MAPS_TO,,<auto>,1682607061719,
2859,Nuclear Cystogram NM,48,,Radiology,0.58,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669517725,
12299,Orthopaedic pinning,3399,,Radiology,0.61,APPROVED,INEXACT,vvcb,1683202358959,46272434,Fluoroscopy guided intramedullary nailing of fracture of bone,Procedure,MAPS_TO,VC - Check pinning vs intramedullary nailing,vvcb,1683202332396,
11396,DX HX (TFDN),2,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609851224,
12003,Central Line Removal IR,1825,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682609379420,4022792,Removal of central venous line,Procedure,MAPS_TO,,vvcb,1682609378920,
11363,NM HX (IE3Y),47,,Radiology,0.17,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669495584,
11434,HX IR (UGCN),2,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607811730,
11420,HX IR (RGFN),3370,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607762370,
12117,Humerus CT,47,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682610682719,45765535,Computed tomography of humerus,Procedure,MAPS_TO,,<auto>,1682607062375,
12136,Head/Neck/Carotid Angiogram IR,1808,,Radiology,0.62,APPROVED,WIDER,vvcb,1682674679215,45765718,MR angiography of head and neck,Procedure,MAPS_TO,,vvcb,1682674678610,
12526,US Guided Injection,3254,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682672352550,4331358,Injection using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607062485,
11858,Brain LAB Stereo CT,2,,Radiology,0.36,APPROVED,EQUAL,vvcb,1682674919633,4145739,CT of brain,Procedure,MAPS_TO,,vvcb,1682674918968,
1412,Abdomen MRA,1804,,Radiology,0.59,APPROVED,EQUIVALENT,vvcb,1683202669819,3655390,Magnetic resonance imaging angiography of abdominal visceral artery,Procedure,MAPS_TO,,vvcb,1683202664467,
12840,Cerebral Angiogram NIR,47,,Radiology,0.65,APPROVED,EQUIVALENT,vvcb,1682673884605,4345948,Cerebral four vessel angiogram,Procedure,MAPS_TO,,<auto>,1682607062641,
6421,Complete Spine DX,3183,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682609623783,4196341,Radiography of spine,Procedure,MAPS_TO,,vvcb,1682609623298,
6511,Hip US,1794,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682610670281,4085447,US scan of hip,Procedure,MAPS_TO,,vvcb,1682610669625,
6531,Leukoscan NM,46,,Radiology,0.39,UNCHECKED,UNREVIEWED,,0,4029313,Leukotomy,Procedure,MAPS_TO,,<auto>,1682607063094,
9132,Catheter Change/Reposition IR,1,,Radiology,0.40,UNCHECKED,UNREVIEWED,,0,4095331,Reposition of iris,Procedure,MAPS_TO,,<auto>,1682607063141,
10833,HX DX (CXFCN),45,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607416005,
12298,Retrograde ureteropyelogram,1776,,Radiology,0.93,APPROVED,EQUAL,vvcb,1682670290535,4226692,Retrograde pyelogram,Procedure,MAPS_TO,,<auto>,1682607063297,
11990,Facet Joint Injection DX,3165,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682610196306,4335030,Injection of facet joint,Procedure,MAPS_TO,,<auto>,1682607063313,
4144,Rad External Image (misc),1,,Radiology,0.32,FLAGGED,EQUAL,vvcb,1683035753939,4134406,Documents,Observation,MAPS_TO,,vvcb,1682675224758,
455,Orbits DX,3131,,Radiology,0.45,APPROVED,EQUAL,vvcb,1682669565155,4192636,Diagnostic radiography of orbits,Procedure,MAPS_TO,,vvcb,1682669564775,
1019,Temporal Bones CT,1775,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682671515207,4327254,CT of temporal bone,Procedure,MAPS_TO,,<auto>,1682607063547,
5393,HX IR (IGFN),1,,Radiology,0.13,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607498225,
2836,Transjugular Liver Biopsy IR,44,,Radiology,0.92,APPROVED,EQUAL,vvcb,1682672163814,4327721,Transjugular biopsy of liver,Procedure,MAPS_TO,,<auto>,1682607063579,
12316,Ankle MRI,1769,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682608857711,4082717,MRI of ankle,Procedure,MAPS_TO,,<auto>,1682607063657,
5407,Vasogram IR,1,,Radiology,0.82,APPROVED,EQUAL,vvcb,1682672472984,4031044,Vasography,Procedure,MAPS_TO,,<auto>,1682607063844,
12532,Penis US,43,,Radiology,0.39,APPROVED,EQUAL,vvcb,1682670130341,4083117,US scan of penis,Procedure,MAPS_TO,,vvcb,1682670129919,
12312,"Neck,Chest,Abdomen and Pelvis CT",3122,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682669098302,4305208,"CT of neck, chest, abdomen and pelvis",Procedure,MAPS_TO,,<auto>,1682607064032,
6331,Pelvis CT,1760,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682670095059,4058336,CT of pelvis,Procedure,MAPS_TO,,vvcb,1682670094590,
5408,Cardiac Shunt Scan NM,1,,Radiology,0.62,APPROVED,EQUIVALENT,vvcb,1682673795775,4279932,Cardiac shunt detection,Procedure,MAPS_TO,,<auto>,1682607064094,
6429,Shoulder MRI,1712,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682671008882,4082711,MRI of shoulder,Procedure,MAPS_TO,,vvcb,1682671008457,
5435,Neospect Scan NM,1,,Radiology,0.39,UNCHECKED,UNREVIEWED,,0,4305790,Positron emission tomography,Procedure,MAPS_TO,,<auto>,1682607064282,
12407,US Guided Injection,3099,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682672353341,4331358,Injection using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607064360,
5512,HX IR (NGBN),1,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607514959,
12119,Needle Biopsy CT,1682,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682669294407,4031025,CT guidance for needle biopsy,Procedure,MAPS_TO,,vvcb,1682669293960,
12087,Myelogram Cervical Spine CT,42,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682669003487,4082700,CT myelogram of cervical region,Procedure,MAPS_TO,,vvcb,1682669003144,
6508,Aorta US,3063,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682608902352,4082524,US scan of aorta,Procedure,MAPS_TO,,vvcb,1682608901774,
12109,Forearm CT,42,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682610374605,4086257,CT of forearm,Procedure,MAPS_TO,,vvcb,1682610374293,
6545,Thoracic Spine MRI,1661,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682672088782,4082988,MRI of thoracic spine,Procedure,MAPS_TO,,<auto>,1682607064688,
6419,Scoliosis Series DX,1,,Radiology,0.42,APPROVED,EQUAL,vvcb,1683207812274,4085418,Scoliosis survey X-ray,Procedure,MAPS_TO,,vvcb,1683207811461,
447,Mandible DX,3009,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682668862111,4055629,Radiography of mandible,Procedure,MAPS_TO,,vvcb,1682668861689,
513,Child Upper Extremity DX,42,,Radiology,0.53,APPROVED,EQUAL,vvcb,1682609557876,37396230,Imaging of lower limb,Procedure,MAPS_TO,,vvcb,1682609557563,
12275,ERCP IR,1657,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610153743,4304943,Endoscopic retrograde cholangiopancreatography,Procedure,MAPS_TO,,<auto>,1682607065157,
6468,Bone Scan with Blood PoolNM,1,,Radiology,0.38,APPROVED,EQUAL,vvcb,1682609078588,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,<auto>,1682607065172,
5508,HX IR (NGDN),42,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607523038,
6526,Gallium Scan NM,1,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610398246,4336668,Gallium scan,Procedure,MAPS_TO,,<auto>,1682607065391,
6400,Small Bowel Enema DX,42,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682671823544,4346069,Small bowel barium enema,Procedure,MAPS_TO,,<auto>,1682607065485,
1029,Radiation Therapy Planning CT,2934,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682670210513,4079574,"CT guidance for treatment planning, external beam radiation therapy",Procedure,MAPS_TO,,<auto>,1682607065516,
12073,Abdominal Aspiration US Guided IR,1637,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682608616943,4196881,Aspiration of abdomen using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607065532,
6433,Humerus MRI,42,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682607377786,46271388,MRI of humerus,Procedure,MAPS_TO,,<auto>,1682607065625,
11333,HX IR (CXGBY),2863,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607455919,
19284,Sentinel Node Scan Melanoma NM,1,,Radiology,0.42,APPROVED,WIDER,vvcb,1683207910984,4198632,Radionuclide sentinel lymph node study,Procedure,MAPS_TO,,vvcb,1683207910187,
11855,Embolisation IR,1634,,Radiology,0.88,APPROVED,EQUIVALENT,vvcb,1682693519961,4046732,Embolization procedure,Procedure,MAPS_TO,,<auto>,1682607065907,
12997,Video Swallow,2820,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682672579148,4345925,Videofluoroscopy swallow,Procedure,MAPS_TO,,<auto>,1682607066110,
11405,HX CT (CXAAN),41,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693668619,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607334426,
19308,Appendix US,1,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682608920618,46271923,Ultrasonography of appendix,Procedure,MAPS_TO,,vvcb,1682608920118,
6514,Thyroid Scan NM,41,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682675520126,4294170,Radionuclide thyroid imaging,Procedure,MAPS_TO,,<auto>,1682607066266,
1404,Lower Extremity MRI,2790,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682610956551,4010415,MRI of lower extremity,Procedure,MAPS_TO,,<auto>,1682607066313,
16372,Brain MRI (copy) DT,1,,Radiology,0.43,APPROVED,EQUAL,vvcb,1682609102136,37311324,MRI of brain,Procedure,MAPS_TO,,<auto>,1682607066329,
12712,Neck and Thorax and Abdo and Pelvis CT,1625,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682669111621,4305208,"CT of neck, chest, abdomen and pelvis",Procedure,MAPS_TO,,vvcb,1682669111192,
6529,HIDA Scan NM,41,,Radiology,0.34,UNCHECKED,UNREVIEWED,,0,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,<auto>,1682607066391,
13373,Radium 223 Treatment NM,1617,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682670231248,45763838,Radium 223 brachytherapy,Procedure,MAPS_TO,,<auto>,1682607066547,
12843,Vertebroplasty NIR,1,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682672568975,4268439,Vertebroplasty,Procedure,MAPS_TO,,<auto>,1682607066563,
12054,Thoracolumbar Spine DX,2782,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682672101779,40480248,X-ray of thoracic and lumbar spine,Procedure,MAPS_TO,,vvcb,1682672101388,
12141,Abdominal Endovascular Annuerysm Repair IR,40,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682608632662,40480196,Endovascular repair of abdominal aortic aneurysm,Procedure,MAPS_TO,,vvcb,1682608632084,
4085,Radiology Post-Catheter Documentation,1605,,Radiology,0.40,FLAGGED,EQUAL,vvcb,1682679849590,44793508,Radiology procedures,Procedure,MAPS_TO,,<auto>,1682607067266,
6532,Sentinel Node Scan NM,2758,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682679714323,4198632,Radionuclide sentinel lymph node study,Procedure,MAPS_TO,,vvcb,1682679713870,
13334,Decontamination Radiation Monitoring DX,1,,Radiology,0.53,APPROVED,EQUAL,vvcb,1682674798080,4093436,Ultrasonography of thorax,Procedure,MAPS_TO,,vvcb,1682674797631,
489,Scoliosis Series DX,40,,Radiology,0.42,APPROVED,EQUAL,vvcb,1683207799744,4085418,Scoliosis survey X-ray,Procedure,MAPS_TO,,vvcb,1683207798931,
5392,HX IR (NGFN),1589,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607540694,
13360,CT Zimmer,1,,Radiology,0.53,APPROVED,EQUIVALENT,vvcb,1682674086232,4300757,Computed tomography,Procedure,MAPS_TO,,vvcb,1682674085768,
1007,Lumbar Spine CT,2741,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682610971551,4086263,CT of lumbar spine,Procedure,MAPS_TO,,<auto>,1682607067454,
5629,Orbits US,40,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682669574647,4302791,US scan of orbits,Procedure,MAPS_TO,,vvcb,1682669574272,
504,Sternum DX,1574,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682671953493,4050744,Radiography of sternum,Procedure,MAPS_TO,,vvcb,1682671953064,
13376,DEXA,2740,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682609788238,4086416,Dual energy X-ray absorptiometry,Procedure,MAPS_TO,,<auto>,1682607067594,
6341,Sinus CT,2731,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682675292743,4082875,CT of paranasal sinuses,Procedure,MAPS_TO,,vvcb,1682675292274,
13001,Small Bowel Study MRI,1560,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682671833305,4330516,MRI of small intestine,Procedure,MAPS_TO,,<auto>,1682607067797,
11866,Endovascular Annuerysm Repair IR,39,,Radiology,0.68,UNCHECKED,UNREVIEWED,,0,4329524,CT for endovascular aneurysm repair planning,Procedure,MAPS_TO,,<auto>,1682607067844,
13427,Brain MRI (New o_Profile) (copy),1,,Radiology,0.31,APPROVED,EQUAL,vvcb,1682609103964,37311324,MRI of brain,Procedure,MAPS_TO,,<auto>,1682607067844,
13000,Small Bowel Study MRI,2724,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682671828414,4330516,MRI of small intestine,Procedure,MAPS_TO,,<auto>,1682607068266,
11330,US HX (CXDCN),1549,,Radiology,0.09,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672374894,
1005,Arthrogram CT,38,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682608935165,4082976,CT arthrogram,Procedure,MAPS_TO,,vvcb,1682608934696,
13512,US Guided Vac Ass Biopsy of Breast,1,,Radiology,0.79,UNCHECKED,UNREVIEWED,,0,4196880,Core needle biopsy of breast using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607068391,
11425,HX IR (SGDN),38,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607773792,
6426,Abdomen MRI,1532,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682608571880,4083230,MRI of abdomen,Procedure,MAPS_TO,,<auto>,1682607068438,
4714,DMSA Renal Scan NM,2671,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682674357857,4329502,SPECT of kidney using dimercaptosuccinic acid,Procedure,MAPS_TO,,<auto>,1682607068485,
11422,HX IR (SGAN),1,,Radiology,0.23,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607767465,
11400,Neuro Fluoroscopy DX,1531,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682675141461,4058316,Fluoroscopy - brain,Procedure,MAPS_TO,,vvcb,1682675140496,
6366,Oscalcis DX,2650,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682669604882,4296081,Diagnostic radiography of calcaneus,Procedure,MAPS_TO,,vvcb,1682669604335,
11432,HX IR (TGFY),1,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607806136,
11856,Venogram Arm IR,1513,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682672514271,4244397,Venography of upper extremity,Procedure,MAPS_TO,,<auto>,1682607068782,
12518,Embolisation of Ovarian Vein IR,38,,Radiology,0.94,APPROVED,EQUAL,vvcb,1682693534258,4201213,Embolization of ovarian vein,Procedure,MAPS_TO,,<auto>,1682607068813,
11435,HX IR (UGDN),1,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607812558,
5550,Angiogram CT,32091,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682608671350,4061009,CT of abdomen,Procedure,MAPS_TO,,vvcb,1682608670881,
11361,US HX (UDDY),563,,Radiology,0.24,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672465522,
13261,ESSURE US,38,,Radiology,0.49,UNCHECKED,UNREVIEWED,,0,4076776,Dressing of pressure ulcer,Procedure,MAPS_TO,,<auto>,1682607069297,
11448,Stent Placement Duodenum IR,1,,Radiology,0.62,APPROVED,WIDER,vvcb,1683208072106,4125163,Insertion of prosthesis into duodenum,Procedure,MAPS_TO,,vvcb,1683208060277,
